Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
803.215,49.251299,-122.895773,22.673,35.099998,4.599998,39.227253,0,0.288235,0
809.477,49.251346,-122.895814,24.188,35.099998,4.599998,330.953979,0,0.453688,0
816.211,49.251285,-122.895767,26.400999,38.5,4.700001,153.409668,0,0.730471,0
822.933,49.251254,-122.895731,21.965,35.199997,4.700001,146.78334,0,0.666928,0
829.663,49.251209,-122.895684,23.259001,35.199997,4.700001,146.039444,0,0.839905,0
836.381,49.251206,-122.895676,23.247999,35.199997,4.700001,140.098129,0,0.308351,0
841.539,49.251206,-122.895676,23.247999,35.199997,4.700001,140.098129,0,0.308351,0
843.056,49.251287,-122.895799,22.716,35.099998,4.599998,314.140137,0,2.970709,0
848.168,49.251287,-122.895799,22.716,35.099998,4.599998,314.140137,0,2.970709,0
849.237,49.25135,-122.895899,33.023998,35.099998,2,314.036896,0,1.931072,0
854.388,49.25135,-122.895899,33.023998,35.099998,2,314.036896,0,1.931072,0
856.011,49.251321,-122.895873,21.676001,35.099998,3.400002,299.944763,0,0.388915,0
861.196,49.251321,-122.895873,21.676001,35.099998,3.400002,299.944763,0,0.388915,0
862.256,49.251265,-122.895764,26.098,35.099998,4.599998,129.203049,0,1.016683,0
867.445,49.251265,-122.895764,26.098,35.099998,4.599998,129.203049,0,1.016683,0
868.49,49.251239,-122.895738,23.403,35.099998,4.599998,138.244431,0,0.694725,0
873.682,49.251239,-122.895738,23.403,35.099998,4.599998,138.244431,0,0.694725,0
874.704,49.251258,-122.895809,19.569,35.099998,4.599998,280.053406,0,0.436319,0
879.881,49.251258,-122.895809,19.569,35.099998,4.599998,280.053406,0,0.436319,0
880.93,49.251293,-122.895865,18.860001,35.099998,4.599998,317.703735,0,1.282983,0
887.255,49.251335,-122.895923,16.405001,35.099998,4.599998,317.345581,0,0.690082,0
887.815,49.251323,-122.895926,17.371,35.099998,4.700001,294.962067,0,0.501472,0
888.855,49.251308,-122.895931,17.399,35.099998,4.700001,261.665771,0,0.438391,0
889.355,49.251303,-122.895932,17.535,35.099998,4.700001,252.164749,0,0.438289,0
890.456,49.251299,-122.895936,18.261999,35.099998,4.700001,245.717255,0,0.432434,0
891.176,49.251296,-122.895938,18.268,35.099998,4.700001,241.843552,0,0.42484,0
892.236,49.251292,-122.89594,18.343,35.099998,4.700001,237.729553,0,0.413462,0
892.745,49.251295,-122.895931,17.903999,39.199997,4.700001,228.468826,0,0.125849,0
893.3419516,49.251288,-122.895942,18.274,39.199997,4.700001,225.148621,0,0.104625,0
894.336,49.251278,-122.895962,18.150999,39.199997,4.700001,225.52742,0,0.145236,0
895.3439275,49.251273,-122.895976,18.073999,39.199997,4.700001,226.824341,0,0.17158,0
896.342598,49.25127,-122.895989,18.011999,39.199997,4.700001,229.345169,0,0.189801,0
897.3449415,49.251268,-122.895995,17.691999,39.199997,4.700001,221.487656,0,0.103256,0
898.274,49.251267,-122.896001,17.070999,39.199997,4.700001,221.898148,0,0.072714,0
898.957,49.251265,-122.896006,17.048,39.199997,4.700001,225.561493,0,0.056476,0
900.171,49.251307,-122.896033,15.85,35.099998,4.700001,278.479187,0,0.037589,0
900.714,49.251314,-122.896037,15.286,35.099998,4.700001,292.519623,0,0.027731,0
901.215,49.251316,-122.896038,14.976,35.099998,4.700001,299.149994,0,0.023034,0
901.814,49.251316,-122.896039,14.363,35.099998,4.700001,305.729462,0,0.016046,0
902.895,49.251312,-122.896038,13.771,35.099998,4.700001,306.297882,0,0.008343,0
903.975,49.251307,-122.896036,12.964,35.099998,4.700001,281.603638,0,0.003677,0
905.136,49.251302,-122.896034,13.402,35.099998,4.700001,210.613724,0,0.003046,0
906.3535966,49.251313,-122.89603,13.617,35.099998,4.599998,356.974823,0,0.007087,0
907.354,49.251326,-122.896027,12.961,35.099998,4.599998,359.981659,0,0.015351,0
907.956,49.251332,-122.896026,12.382,35.099998,4.599998,349.574707,0,0.077402,0
909.057,49.251338,-122.896026,11.566,35.099998,4.599998,347.676117,0,0.247847,0
910.174,49.251344,-122.896026,10.473,35.099998,4.599998,342.690979,0,0.377784,0
910.855,49.251345,-122.896024,9.841,35.099998,4.599998,342.667755,0,0.402893,0
911.371,49.251346,-122.896023,10.008,35.099998,4.599998,345.847656,0,0.409416,0
911.914,49.251355,-122.896024,10.116,35.099998,4.700001,349.773468,0,0.431367,0
913.3486626,49.251373,-122.89603,10.07,35.099998,4.700001,348.519043,0,0.478792,0
914.054,49.251378,-122.896031,9.941,35.099998,4.700001,350.782593,0,0.470305,0
915.336,49.251384,-122.896032,9.623,35.099998,4.700001,356.141876,0,0.373256,0
915.875,49.251384,-122.896031,9.419,35.099998,4.700001,358.074463,0,0.322616,0
917.016,49.251385,-122.896031,9.173,35.099998,4.700001,359.164642,0,0.260403,0
918.116,49.251392,-122.896035,9.291,35.099998,4.699997,359.618561,0,0.215429,0
919.295,49.251402,-122.896044,9.251,35.099998,4.699997,359.616608,0,0.205113,0
919.896,49.251405,-122.896046,9.249,35.099998,4.699997,359.821045,0,0.177549,0
921.115,49.25141,-122.896048,9.334,35.099998,4.699997,359.982605,0,0.145748,0
922.335,49.251416,-122.89605,9.474,35.099998,4.699997,359.996948,0,0.121664,0
923.3478543,49.251421,-122.896051,9.808,35.099998,4.699997,359.999695,0,0.102581,0
924.837,49.251437,-122.896053,10.492,35.099998,2,359.993378,0,0.083537,0
925.3468721,49.251443,-122.896055,10.653,35.099998,2,359.986755,0,0.08268,0
926.135,49.251454,-122.896057,10.841,35.099998,2,359.983795,0,0.079574,0
926.654,49.251461,-122.896059,10.951,35.099998,2,359.98999,0,0.075187,0
927.3449278,49.251465,-122.896059,11.182,35.099998,2,359.992126,0,0.07373,0
928.034,49.251473,-122.896061,11.341,35.099998,2,359.992432,0,0.070186,0
928.656,49.251479,-122.896062,11.504,35.099998,2,359.995636,0,0.066134,0
