Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
4258.018,49.251051,-122.895947,10.279,39.699997,4.599998,157.568375,0,0.768283,0
4259.074,49.251047,-122.895945,10.247,39.699997,4.599998,175.453674,0,0.18747,0
4260.346803,49.251046,-122.895947,9.988,39.699997,4.599998,162.770615,0,0.58414,0
4261.173,49.251031,-122.895949,9.857,35.099998,4.599998,164.692093,0,0.672918,0
4262.192,49.251,-122.895952,9.992,35.099998,4.599998,178.482803,0,2.258316,0
4263.213,49.250973,-122.895956,10.227,35.099998,4.599998,181.78093,0,1.284791,0
4264.272,49.250962,-122.895959,10.484,35.099998,4.599998,182.990356,0,1.190101,0
4265.351281,49.250949,-122.89596,10.833,35.099998,4.599998,174.510056,0,1.427988,0
4266.358,49.250934,-122.895961,15.018,35.099998,4.599998,175.440567,0,1.576774,0
4267.349554,49.250921,-122.895963,20.440001,35.099998,4.599998,179.239197,0,0.564287,0
4267.855,49.250917,-122.895965,24.198999,35.099998,4.599998,179.561996,0,0.315595,0
4268.918,49.250908,-122.895971,28.993,35.099998,4.599998,178.556656,0,0.27784,0
4269.989,49.250894,-122.895977,31.997,35.099998,4.599998,176.065826,0,0.370889,0
4271.001,49.250878,-122.89598,30.983,35.099998,4.599998,175.196045,0,0.494702,0
4272.033,49.250859,-122.895978,26.893999,35.099998,4.599998,176.567261,0,0.532797,0
4272.659,49.250848,-122.895973,23.341,35.099998,4.599998,175.60408,0,0.498435,0
4273.673,49.250835,-122.895967,17.875,35.099998,4.599998,173.581711,0,0.503442,0
4274.174,49.250831,-122.895965,16.712999,35.099998,4.599998,172.611237,0,0.527706,0
4274.733,49.250821,-122.895962,13.984,35.099998,4.099998,170.850113,0,0.572127,0
4275.892,49.250806,-122.895955,11.324,35.099998,4.099998,168.417709,0,0.574091,0
4276.812,49.250797,-122.895947,9.492,35.099998,4.099998,163.705765,0,0.535828,0
4277.874,49.250789,-122.895936,9.07,35.099998,4.099998,155.972397,0,0.434024,0
4278.934,49.250784,-122.895925,9.055,35.099998,4.099998,149.770004,0,0.361326,0
4279.991,49.250779,-122.895912,9.326,35.099998,4.099998,142.410492,0,0.308471,0
4281.133,49.250775,-122.895898,9.827,35.099998,4.099998,131.774414,0,0.261597,0
4282.152,49.25077,-122.895885,10.268,35.099998,4.099998,121.310471,0,0.236409,0
4283.314,49.250764,-122.895861,10.904,35.099998,4.599998,112.565582,0,0.231308,0
4283.833,49.25076,-122.895848,11.069,35.099998,4.599998,112.171692,0,0.236715,0
4284.361,49.250758,-122.895836,11.233,35.099998,4.599998,111.809792,0,0.241728,0
4285.292,49.250754,-122.895816,11.556,35.099998,4.599998,111.185669,0,0.250912,0
4285.815,49.250753,-122.895806,11.733,35.099998,4.599998,110.901878,0,0.255406,0
4286.332,49.250751,-122.895796,11.892,35.099998,4.599998,110.605827,0,0.26013,0
4287.514,49.250748,-122.895778,12.253,35.099998,4.599998,110.016678,0,0.270095,0
4288.431,49.250747,-122.895766,12.609,35.099998,4.599998,109.576065,0,0.277254,0
4289.574,49.250741,-122.895736,13.07,35.099998,2,108.733162,0,0.302609,0
4290.633,49.250735,-122.89571,13.045,35.099998,2,108.455803,0,0.325357,0
4291.533,49.250731,-122.895696,13.067,35.099998,2,108.31356,0,0.339245,0
4292.591,49.250725,-122.895672,13.023,35.099998,2,108.177017,0,0.362453,0
4293.114,49.250722,-122.895662,13.073,35.099998,2,108.183113,0,0.372656,0
4293.634,49.250719,-122.895651,13.041,35.099998,2,108.187057,0,0.382388,0
4294.154,49.250716,-122.895641,12.851,35.099998,2,108.206062,0,0.391395,0
4294.902,49.250713,-122.895629,13.358,35.099998,2,108.183464,0,0.402313,0
4295.773,49.250702,-122.895617,13.364,35.099998,2,109.676003,0,0.416068,0
4296.294,49.250696,-122.89561,13.18,35.099998,2,110.548172,0,0.424119,0
4296.852,49.250691,-122.895603,13.12,35.099998,2,111.096687,0,0.431691,0
4297.954,49.250683,-122.895589,12.986,35.099998,2,111.724052,0,0.444427,0
4301.143,49.250676,-122.895561,12.656,35.099998,2,111.408791,0,0.462896,0
4307.377,49.250674,-122.895541,11.063,35.099998,4.400002,109.445236,0,0.396689,0
4314.119,49.250676,-122.895549,9.274,35.099998,4.599998,110.213051,0,0.201972,0
4321.416,49.250676,-122.895573,11.494,35.099998,4.599998,197.437485,0,0.039378,0
4328.169,49.250678,-122.895595,11.539,35.099998,4.599998,266.328735,0,0.109978,0
